Timestamp,Topic,Payload
2023-11-14T21:05:39.745748,avr/fusion/velocity/ned,"{""Vn"": -0.2763325110413974, ""Ve"": -0.6847811820811794, ""Vd"": -0.012189822089403219}"
2023-11-14T21:05:39.748553,avr/fusion/groundspeed,"{""groundspeed"": 0.7384341026733133}"
2023-11-14T21:05:39.748788,avr/fusion/climbrate,"{""climb_rate_fps"": 2.3995664782990236}"
2023-11-14T21:05:39.751554,avr/fusion/geo,"{""lat"": 32.80856656529171, ""lon"": -97.15632888743659, ""alt"": 169.08743378169217}"
2023-11-14T21:05:39.752556,avr/fusion/hil_gps,"{""time_usec"": 1699400856692019, ""fix_type"": 3, ""lat"": 328085665, ""lon"": -971563288, ""alt"": 169087, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 17900, ""satellites_visible"": 13, ""heading"": 17988}"
2023-11-14T21:05:39.753552,avr/fcm/location/local,"{""dX"": 1.949838399887085, ""dY"": 1.4382811784744263, ""dZ"": -7.05784797668457}"
2023-11-14T21:05:39.754554,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.755631,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.0458221435547}"
2023-11-14T21:05:39.756513,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.757553,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:39.785061,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.789006,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.05862426757812}"
2023-11-14T21:05:39.790536,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.792057,avr/fcm/location/local,"{""dX"": 1.9497703313827515, ""dY"": 1.4382566213607788, ""dZ"": -7.0578742027282715}"
2023-11-14T21:05:39.793047,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.06402587890625}"
2023-11-14T21:05:39.795046,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.795046,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.797049,avr/fcm/attitude/euler,"{""roll"": 1.6851770877838135, ""pitch"": 2.1086785793304443, ""yaw"": -179.93600463867188}"
2023-11-14T21:05:39.823314,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.828271,avr/vio/position/ned,"{""n"": 194.76259462064763, ""e"": 150.90712078525158, ""d"": -758.7440493009899}"
2023-11-14T21:05:39.834262,avr/fusion/position/ned,"{""n"": 194.76259462064763, ""e"": 150.90712078525158, ""d"": -758.7440493009899}"
2023-11-14T21:05:39.838318,avr/vio/orientation/eul,"{""psi"": -2.360600178594654, ""theta"": 0.03858840434330383, ""phi"": 3.139689318971701}"
2023-11-14T21:05:39.840320,avr/vio/heading,"{""degrees"": 179.89094695938218}"
2023-11-14T21:05:39.841320,avr/fusion/geo,"{""lat"": 32.80856656136573, ""lon"": -97.15632888725442, ""alt"": 169.08744097051812}"
2023-11-14T21:05:39.843319,avr/fusion/hil_gps,"{""time_usec"": 1699400856792636, ""fix_type"": 3, ""lat"": 328085665, ""lon"": -971563288, ""alt"": 169087, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 17900, ""satellites_visible"": 13, ""heading"": 17988}"
2023-11-14T21:05:39.845256,avr/fusion/attitude/euler,"{""psi"": -2.360600178594654, ""theta"": 0.03858840434330383, ""phi"": 3.139689318971701}"
2023-11-14T21:05:39.846319,avr/vio/velocity/ned,"{""n"": -0.3900743068609022, ""e"": -0.1037927498494772, ""d"": 0.039796183880110456}"
2023-11-14T21:05:39.848259,avr/fusion/attitude/heading,"{""heading"": 179.89094695938218}"
2023-11-14T21:05:39.851332,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.0548858642578}"
2023-11-14T21:05:39.853263,avr/vio/confidence,"{""tracker"": 76}"
2023-11-14T21:05:39.855259,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.858320,avr/fcm/location/local,"{""dX"": 1.94975745677948, ""dY"": 1.4383068084716797, ""dZ"": -7.057941913604736}"
2023-11-14T21:05:39.860263,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.0548858642578}"
2023-11-14T21:05:39.869143,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.872144,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.875142,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:39.878262,avr/fcm/location/local,"{""dX"": 1.9498114585876465, ""dY"": 1.4383355379104614, ""dZ"": -7.057950019836426}"
2023-11-14T21:05:39.881183,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.0526580810547}"
2023-11-14T21:05:39.883200,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.885150,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.887145,avr/fusion/velocity/ned,"{""Vn"": -0.3900743068609022, ""Ve"": -0.1037927498494772, ""Vd"": 0.039796183880110456}"
2023-11-14T21:05:39.889479,avr/fusion/groundspeed,"{""groundspeed"": 0.40364699899086265}"
2023-11-14T21:05:39.891206,avr/fusion/climbrate,"{""climb_rate_fps"": -7.833878796799743}"
2023-11-14T21:05:39.893342,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.0760955810547}"
2023-11-14T21:05:39.895208,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.897215,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.917539,avr/fcm/location/local,"{""dX"": 1.9498168230056763, ""dY"": 1.4384263753890991, ""dZ"": -7.057973861694336}"
2023-11-14T21:05:39.922448,avr/fcm/attitude/euler,"{""roll"": 1.5244277715682983, ""pitch"": 2.1284101009368896, ""yaw"": -179.9185028076172}"
2023-11-14T21:05:39.925154,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.0814971923828}"
2023-11-14T21:05:39.927550,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.931191,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.932187,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.10470581054688}"
2023-11-14T21:05:39.935149,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.936785,avr/fusion/hil_gps,"{""time_usec"": 1699400856893179, ""fix_type"": 3, ""lat"": 328085665, ""lon"": -971563288, ""alt"": 169087, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 17900, ""satellites_visible"": 13, ""heading"": 17989}"
2023-11-14T21:05:39.938673,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.941146,avr/fcm/location/local,"{""dX"": 1.9498542547225952, ""dY"": 1.4385126829147339, ""dZ"": -7.05796480178833}"
2023-11-14T21:05:39.959190,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.11204528808594}"
2023-11-14T21:05:39.961204,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:39.964470,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:39.968156,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:39.972185,avr/vio/position/ned,"{""n"": 194.72250367074463, ""e"": 150.88094231115403, ""d"": -758.7277225479164}"
2023-11-14T21:05:39.974190,avr/fusion/position/ned,"{""n"": 194.72250367074463, ""e"": 150.88094231115403, ""d"": -758.7277225479164}"
2023-11-14T21:05:39.976154,avr/fusion/geo,"{""lat"": 32.8085665577508, ""lon"": -97.15632889004956, ""alt"": 169.08727770188557}"
2023-11-14T21:05:39.979170,avr/vio/orientation/eul,"{""psi"": -2.3592242498991913, ""theta"": 0.04422983126480353, ""phi"": -3.140117924675594}"
2023-11-14T21:05:39.981290,avr/fusion/attitude/euler,"{""psi"": -2.3592242498991913, ""theta"": 0.04422983126480353, ""phi"": -3.140117924675594}"
2023-11-14T21:05:39.983155,avr/vio/heading,"{""degrees"": 180.08449574270952}"
2023-11-14T21:05:39.986215,avr/fcm/location/local,"{""dX"": 1.949912428855896, ""dY"": 1.4385801553726196, ""dZ"": -7.0579752922058105}"
2023-11-14T21:05:40.004786,avr/fusion/attitude/heading,"{""heading"": 180.08449574270952}"
2023-11-14T21:05:40.009751,avr/vio/velocity/ned,"{""n"": 0.08789461050460587, ""e"": 0.6691733402992361, ""d"": -0.006761123884969648}"
2023-11-14T21:05:40.012744,avr/fusion/velocity/ned,"{""Vn"": 0.08789461050460587, ""Ve"": 0.6691733402992361, ""Vd"": -0.006761123884969648}"
2023-11-14T21:05:40.015743,avr/vio/confidence,"{""tracker"": 77}"
2023-11-14T21:05:40.018965,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.12554931640625}"
2023-11-14T21:05:40.020809,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.022791,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.025037,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.026746,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.11083984375}"
2023-11-14T21:05:40.030200,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.033750,avr/fcm/attitude/euler,"{""roll"": 1.6542879343032837, ""pitch"": 2.1091527938842773, ""yaw"": -179.87228393554688}"
2023-11-14T21:05:40.035745,avr/fcm/location/local,"{""dX"": 1.9499096870422363, ""dY"": 1.4386606216430664, ""dZ"": -7.057918071746826}"
2023-11-14T21:05:40.038809,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.13421630859375}"
2023-11-14T21:05:40.040792,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.042805,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.044805,avr/fusion/groundspeed,"{""groundspeed"": 0.6749210486590218}"
2023-11-14T21:05:40.045802,avr/fusion/climbrate,"{""climb_rate_fps"": 1.3309272367562752}"
2023-11-14T21:05:40.047742,avr/fusion/hil_gps,"{""time_usec"": 1699400856993822, ""fix_type"": 3, ""lat"": 328085665, ""lon"": -971563288, ""alt"": 169087, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 18000, ""satellites_visible"": 13, ""heading"": 18008}"
2023-11-14T21:05:40.066745,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.009999999776482582, ""vZ"": 0.0}"
2023-11-14T21:05:40.069800,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.1446990966797}"
2023-11-14T21:05:40.077042,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.079747,avr/fcm/location/local,"{""dX"": 1.9499417543411255, ""dY"": 1.4388426542282104, ""dZ"": -7.057953357696533}"
2023-11-14T21:05:40.081751,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:40.083747,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.14527893066406}"
2023-11-14T21:05:40.085748,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.087748,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.089802,avr/fcm/location/local,"{""dX"": 1.9498827457427979, ""dY"": 1.4390047788619995, ""dZ"": -7.057898998260498}"
2023-11-14T21:05:40.091800,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.009999999776482582}"
2023-11-14T21:05:40.093792,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.167236328125}"
2023-11-14T21:05:40.095746,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.114186,avr/vio/position/ned,"{""n"": 194.6755123149883, ""e"": 150.90909976399686, ""d"": -758.7510491784324}"
2023-11-14T21:05:40.119254,avr/fusion/position/ned,"{""n"": 194.6755123149883, ""e"": 150.90909976399686, ""d"": -758.7510491784324}"
2023-11-14T21:05:40.124203,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.18724060058594}"
2023-11-14T21:05:40.126221,avr/fusion/geo,"{""lat"": 32.80856655351369, ""lon"": -97.15632888704312, ""alt"": 169.0875109685157}"
2023-11-14T21:05:40.127216,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.129216,avr/vio/orientation/eul,"{""psi"": -2.3603860155994307, ""theta"": 0.04212885726729003, ""phi"": -3.13938736049063}"
2023-11-14T21:05:40.131218,avr/vio/heading,"{""degrees"": 180.12635398717137}"
2023-11-14T21:05:40.133224,avr/fusion/attitude/euler,"{""psi"": -2.3603860155994307, ""theta"": 0.04212885726729003, ""phi"": -3.13938736049063}"
2023-11-14T21:05:40.135234,avr/fusion/attitude/heading,"{""heading"": 180.12635398717137}"
2023-11-14T21:05:40.136235,avr/vio/velocity/ned,"{""n"": -0.442345937093099, ""e"": 0.031948089599609375, ""d"": 0.017484029134114613}"
2023-11-14T21:05:40.138223,avr/vio/confidence,"{""tracker"": 78}"
2023-11-14T21:05:40.143223,avr/fusion/velocity/ned,"{""Vn"": -0.442345937093099, ""Ve"": 0.031948089599609375, ""Vd"": 0.017484029134114613}"
2023-11-14T21:05:40.147175,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.151171,avr/fcm/attitude/euler,"{""roll"": 1.5317362546920776, ""pitch"": 2.1310181617736816, ""yaw"": -179.81263732910156}"
2023-11-14T21:05:40.154214,avr/fcm/location/local,"{""dX"": 1.9498202800750732, ""dY"": 1.4391220808029175, ""dZ"": -7.057864665985107}"
2023-11-14T21:05:40.165234,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.167234,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.2015380859375}"
2023-11-14T21:05:40.169177,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.170233,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""alt"": 0.0, ""hdg"": 180.2287139892578}"
2023-11-14T21:05:40.172232,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.1563288, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.173233,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.176232,avr/fcm/location/local,"{""dX"": 1.9497251510620117, ""dY"": 1.4392837285995483, ""dZ"": -7.057879447937012}"
2023-11-14T21:05:40.178233,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.26121520996094}"
2023-11-14T21:05:40.179223,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.181187,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.183221,avr/fusion/groundspeed,"{""groundspeed"": 0.44349814936686777}"
2023-11-14T21:05:40.185243,avr/fusion/climbrate,"{""climb_rate_fps"": -3.4417311350504614}"
2023-11-14T21:05:40.187172,avr/fusion/hil_gps,"{""time_usec"": 1699400857094452, ""fix_type"": 3, ""lat"": 328085665, ""lon"": -971563288, ""alt"": 169087, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 18000, ""satellites_visible"": 13, ""heading"": 18012}"
2023-11-14T21:05:40.212205,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:40.215171,avr/fcm/location/local,"{""dX"": 1.9496740102767944, ""dY"": 1.4394803047180176, ""dZ"": -7.057779788970947}"
2023-11-14T21:05:40.219176,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.26673889160156}"
2023-11-14T21:05:40.222165,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.223166,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.009999999776482582, ""vZ"": 0.0}"
2023-11-14T21:05:40.225697,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.28335571289062}"
2023-11-14T21:05:40.227421,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.229602,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.234164,avr/fcm/location/local,"{""dX"": 1.9497053623199463, ""dY"": 1.439572811126709, ""dZ"": -7.05776834487915}"
2023-11-14T21:05:40.248337,avr/fcm/attitude/euler,"{""roll"": 1.5837609767913818, ""pitch"": 2.1676812171936035, ""yaw"": -179.7168426513672}"
2023-11-14T21:05:40.251164,avr/fusion/hil_gps,"{""time_usec"": 1699400857195091, ""fix_type"": 3, ""lat"": 328085665, ""lon"": -971563288, ""alt"": 169087, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 18000, ""satellites_visible"": 13, ""heading"": 18012}"
2023-11-14T21:05:40.255206,avr/fcm/hil_gps_stats,"{""num_frames"": 1959}"
2023-11-14T21:05:40.257198,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.2831573486328}"
2023-11-14T21:05:40.258199,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.259198,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.009999999776482582, ""vZ"": 0.0}"
2023-11-14T21:05:40.260198,avr/vio/position/ned,"{""n"": 194.68303408245086, ""e"": 150.8774272475623, ""d"": -758.8040669503537}"
2023-11-14T21:05:40.261164,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:40.262161,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.28660583496094}"
2023-11-14T21:05:40.263165,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.264199,avr/vio/orientation/eul,"{""psi"": -2.3583238203791126, ""theta"": 0.0404353484334311, ""phi"": -3.138535288400053}"
2023-11-14T21:05:40.266198,avr/fusion/position/ned,"{""n"": 194.68303408245086, ""e"": 150.8774272475623, ""d"": -758.8040669503537}"
2023-11-14T21:05:40.266198,avr/vio/heading,"{""degrees"": 180.17517412180234}"
2023-11-14T21:05:40.268198,avr/vio/velocity/ned,"{""n"": -0.05340576171875001, ""e"": -0.18580754597981772, ""d"": -0.06262461344401044}"
2023-11-14T21:05:40.268198,avr/vio/confidence,"{""tracker"": 69}"
2023-11-14T21:05:40.269206,avr/fusion/attitude/euler,"{""psi"": -2.3583238203791126, ""theta"": 0.0404353484334311, ""phi"": -3.138535288400053}"
2023-11-14T21:05:40.302209,avr/fusion/geo,"{""lat"": 32.8085665541919, ""lon"": -97.15632889042487, ""alt"": 169.08804114628205}"
2023-11-14T21:05:40.305542,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.009999999776482582, ""vZ"": 0.0}"
2023-11-14T21:05:40.309708,avr/fcm/location/local,"{""dX"": 1.9497722387313843, ""dY"": 1.4397081136703491, ""dZ"": -7.057679653167725}"
2023-11-14T21:05:40.313495,avr/fcm/battery,"{""voltage"": 14.54800033569336, ""soc"": 70.99999785423279}"
2023-11-14T21:05:40.316478,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.318536,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.29678344726562}"
2023-11-14T21:05:40.320536,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.323474,avr/fcm/location/local,"{""dX"": 1.9498180150985718, ""dY"": 1.43980073928833, ""dZ"": -7.057631492614746}"
2023-11-14T21:05:40.326537,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.30361938476562}"
2023-11-14T21:05:40.328694,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.331481,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.335488,avr/fusion/attitude/heading,"{""heading"": 180.17517412180234}"
2023-11-14T21:05:40.337479,avr/fusion/velocity/ned,"{""Vn"": -0.05340576171875001, ""Ve"": -0.18580754597981772, ""Vd"": -0.06262461344401044}"
2023-11-14T21:05:40.339484,avr/fusion/groundspeed,"{""groundspeed"": 0.19333033783605197}"
2023-11-14T21:05:40.342475,avr/fusion/climbrate,"{""climb_rate_fps"": 12.327655156453455}"
2023-11-14T21:05:40.350046,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.32693481445312}"
2023-11-14T21:05:40.352461,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.354674,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.360002,avr/fcm/attitude/euler,"{""roll"": 1.6539329290390015, ""pitch"": 2.092364549636841, ""yaw"": -179.65875244140625}"
2023-11-14T21:05:40.364033,avr/fcm/location/local,"{""dX"": 1.9497908353805542, ""dY"": 1.43985915184021, ""dZ"": -7.057648181915283}"
2023-11-14T21:05:40.366047,avr/fusion/hil_gps,"{""time_usec"": 1699400857295934, ""fix_type"": 3, ""lat"": 328085665, ""lon"": -971563288, ""alt"": 169088, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 18000, ""satellites_visible"": 13, ""heading"": 18017}"
2023-11-14T21:05:40.367047,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.369047,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.35511779785156}"
2023-11-14T21:05:40.370049,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.371990,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2023-11-14T21:05:40.374046,avr/fcm/location/global,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""alt"": 0.0, ""hdg"": 180.382568359375}"
2023-11-14T21:05:40.376036,avr/fcm/location/global_full,"{""lat"": 32.8085665, ""lon"": -97.15632869999999, ""rel_alt"": 0.0, ""abs_alt"": 169.0830078125}"
2023-11-14T21:05:40.377994,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2023-11-14T21:05:40.398385,avr/fcm/location/local,"{""dX"": 1.9496665000915527, ""dY"": 1.4398465156555176, ""dZ"": -7.057633876800537}"
